0.1016649964, -0.0509525, 0.0865
0.1046947068, -0.0309525, 0.0865
0.1061771477, -0.0109525, 0.0865
0.1061771477, 0.0109525, 0.0865
0.1046947068, 0.0309525, 0.0865
0.1016649964, 0.0509525, 0.0865
